0	20/12/2017 11:43:30
1	20/12/2017 11:43:32
2	20/12/2017 11:43:37
3	20/12/2017 11:43:41
4	20/12/2017 11:43:45
5	20/12/2017 11:43:48
6	20/12/2017 11:43:52
7	20/12/2017 11:43:58
8	20/12/2017 11:44:01
9	20/12/2017 11:44:04
10	20/12/2017 11:44:08
11	20/12/2017 11:44:40
12	20/12/2017 11:45:32
13	20/12/2017 11:46:24
14	20/12/2017 11:47:18
15	20/12/2017 11:48:14
16	20/12/2017 11:48:57
17	20/12/2017 11:49:54
18	20/12/2017 11:50:49
19	20/12/2017 11:51:48
20	20/12/2017 11:52:45
21	20/12/2017 11:53:43
22	20/12/2017 11:54:36
23	20/12/2017 11:55:40
24	20/12/2017 11:56:20
25	20/12/2017 11:57:21
26	20/12/2017 11:58:24
27	20/12/2017 11:59:20
28	20/12/2017 12:00:14
29	20/12/2017 12:01:13
30	20/12/2017 12:01:58
31	20/12/2017 12:02:58
32	20/12/2017 12:03:51
33	20/12/2017 12:04:47
34	20/12/2017 12:05:43
35	20/12/2017 12:06:30
36	20/12/2017 12:07:31
37	20/12/2017 12:08:43
38	20/12/2017 12:09:26
39	20/12/2017 12:10:41
40	20/12/2017 12:11:28
41	20/12/2017 12:12:10
42	20/12/2017 12:13:18
43	20/12/2017 12:14:01
44	20/12/2017 12:15:18
45	20/12/2017 12:16:06
46	20/12/2017 12:16:52
47	20/12/2017 12:17:38
48	20/12/2017 12:18:28
49	20/12/2017 12:19:41
50	20/12/2017 12:20:32
51	20/12/2017 12:21:20
52	20/12/2017 12:22:53
53	20/12/2017 12:23:48
54	20/12/2017 12:24:09
55	20/12/2017 12:25:01
56	20/12/2017 12:25:56
57	20/12/2017 12:26:48
58	20/12/2017 12:27:41
59	20/12/2017 12:28:36
60	20/12/2017 12:29:35
61	20/12/2017 12:30:33
62	20/12/2017 12:31:31
63	20/12/2017 12:32:32
64	20/12/2017 12:33:31
65	20/12/2017 12:34:32
66	20/12/2017 12:35:28
67	20/12/2017 12:36:28
68	20/12/2017 12:37:28
69	20/12/2017 12:38:00
70	20/12/2017 12:38:58
71	20/12/2017 12:40:15
72	20/12/2017 12:41:23
73	20/12/2017 12:41:40
74	20/12/2017 12:42:48
75	20/12/2017 12:43:54
76	20/12/2017 12:44:19
77	20/12/2017 12:45:23
78	20/12/2017 12:46:24
79	20/12/2017 12:46:53
80	20/12/2017 12:47:14
81	20/12/2017 12:48:12
82	20/12/2017 12:48:59
83	20/12/2017 12:49:55
84	20/12/2017 12:50:53
85	20/12/2017 12:51:47
86	20/12/2017 12:52:47
87	20/12/2017 12:53:56
88	20/12/2017 12:54:55
89	20/12/2017 12:55:57
90	20/12/2017 12:56:50
91	20/12/2017 12:57:56
92	20/12/2017 12:58:47
93	20/12/2017 13:00:00
94	20/12/2017 13:00:44
95	20/12/2017 13:01:55
96	20/12/2017 13:02:45
97	20/12/2017 13:03:12
98	20/12/2017 13:04:08
99	20/12/2017 13:05:11
100	20/12/2017 13:06:15
101	20/12/2017 13:07:14
102	20/12/2017 13:08:31
103	20/12/2017 13:09:36
104	20/12/2017 13:10:59
105	20/12/2017 13:12:14
106	20/12/2017 13:12:34
107	20/12/2017 13:13:26
108	20/12/2017 13:14:27
109	20/12/2017 13:15:36
110	20/12/2017 13:16:49
111	20/12/2017 13:18:07
112	20/12/2017 13:18:30
113	20/12/2017 13:19:52
114	20/12/2017 13:20:48
115	20/12/2017 13:21:15
116	20/12/2017 13:22:18
117	20/12/2017 13:23:35
118	20/12/2017 13:24:05
119	20/12/2017 13:25:14
120	20/12/2017 13:26:57
121	20/12/2017 13:27:18
122	20/12/2017 13:29:31
123	20/12/2017 13:30:14
124	20/12/2017 13:32:52
125	20/12/2017 13:33:24
126	20/12/2017 13:34:00
127	20/12/2017 13:34:38
128	20/12/2017 13:37:24
129	20/12/2017 13:38:17
130	20/12/2017 13:38:38
131	20/12/2017 13:38:59
132	20/12/2017 13:40:54
133	20/12/2017 13:41:21
134	20/12/2017 13:41:41
135	20/12/2017 13:42:03
136	20/12/2017 13:42:25
137	20/12/2017 13:42:45
138	20/12/2017 13:44:24
139	20/12/2017 13:44:46
140	20/12/2017 13:45:06
141	20/12/2017 13:46:34
142	20/12/2017 13:46:55
143	20/12/2017 13:47:21
144	20/12/2017 13:48:45
145	20/12/2017 13:49:14
146	20/12/2017 13:50:42
147	20/12/2017 13:50:54
148	20/12/2017 13:52:25
149	20/12/2017 13:52:43
150	20/12/2017 13:54:08
151	20/12/2017 13:56:01
152	20/12/2017 13:56:19
153	20/12/2017 13:57:50
154	20/12/2017 13:58:13
155	20/12/2017 13:59:54
156	20/12/2017 14:00:16
157	20/12/2017 14:01:56
158	20/12/2017 14:02:18
159	20/12/2017 14:03:58
160	20/12/2017 14:04:22
161	20/12/2017 14:06:10
162	20/12/2017 14:06:31
163	20/12/2017 14:08:10
164	20/12/2017 14:08:34
165	20/12/2017 14:10:36
166	20/12/2017 14:10:57
167	20/12/2017 14:12:40
168	20/12/2017 14:13:06
169	20/12/2017 14:13:27
170	20/12/2017 14:15:21
171	20/12/2017 14:15:44
172	20/12/2017 14:17:42
173	20/12/2017 14:18:05
174	20/12/2017 14:19:59
175	20/12/2017 14:20:30
176	20/12/2017 14:22:23
177	20/12/2017 14:22:44
178	20/12/2017 14:24:58
179	20/12/2017 14:26:48
180	20/12/2017 14:27:13
181	20/12/2017 14:27:53
182	20/12/2017 14:29:45
183	20/12/2017 14:30:07
184	20/12/2017 14:32:21
185	20/12/2017 14:34:03
186	20/12/2017 14:34:27
187	20/12/2017 14:36:23
188	20/12/2017 14:36:45
189	20/12/2017 14:38:54
190	20/12/2017 14:39:41
191	20/12/2017 14:41:22
192	20/12/2017 14:41:44
193	20/12/2017 14:43:46
194	20/12/2017 14:44:07
195	20/12/2017 14:45:55
196	20/12/2017 14:47:45
197	20/12/2017 14:48:13
198	20/12/2017 14:49:58
199	20/12/2017 14:50:16
200	20/12/2017 14:52:07
201	20/12/2017 14:52:30
202	20/12/2017 14:54:19
203	20/12/2017 14:56:06
204	20/12/2017 14:56:30
205	20/12/2017 14:58:34
206	20/12/2017 14:58:51
207	20/12/2017 15:01:03
208	20/12/2017 15:01:19
209	20/12/2017 15:03:13
210	20/12/2017 15:03:32
211	20/12/2017 15:05:21
212	20/12/2017 15:05:38
213	20/12/2017 15:07:41
214	20/12/2017 15:07:59
215	20/12/2017 15:10:22
216	20/12/2017 15:13:07
217	20/12/2017 15:13:24
218	20/12/2017 15:13:40
219	20/12/2017 15:17:05
220	20/12/2017 15:17:22
221	20/12/2017 15:21:29
222	20/12/2017 15:21:38
223	20/12/2017 15:21:58
224	20/12/2017 15:22:20
225	20/12/2017 15:26:53
226	20/12/2017 15:27:07
227	20/12/2017 15:27:32
228	20/12/2017 15:32:18
229	20/12/2017 15:32:40
230	20/12/2017 15:32:57
231	20/12/2017 15:33:11
232	20/12/2017 15:33:35
233	20/12/2017 15:37:11
234	20/12/2017 15:37:30
235	20/12/2017 15:37:50
236	20/12/2017 15:38:08
237	20/12/2017 15:41:40
238	20/12/2017 15:42:02
239	20/12/2017 15:42:19
240	20/12/2017 15:45:44
241	20/12/2017 15:46:06
242	20/12/2017 15:46:27
243	20/12/2017 15:46:41
244	20/12/2017 15:50:51
245	20/12/2017 15:51:13
246	20/12/2017 15:51:32
247	20/12/2017 15:51:51
248	20/12/2017 15:56:56
249	20/12/2017 15:57:17
250	20/12/2017 15:57:40
251	20/12/2017 15:57:58
252	20/12/2017 16:05:34
253	20/12/2017 16:05:53
254	20/12/2017 16:06:07
255	20/12/2017 16:06:22
256	20/12/2017 16:06:40
257	20/12/2017 16:12:31
258	20/12/2017 16:12:44
259	20/12/2017 16:13:00
260	20/12/2017 16:13:20
261	20/12/2017 16:13:38
262	20/12/2017 16:13:55
263	20/12/2017 16:22:01
264	20/12/2017 16:22:14
265	20/12/2017 16:22:32
266	20/12/2017 16:22:51
267	20/12/2017 16:23:09
268	20/12/2017 16:23:24
269	20/12/2017 16:23:47
270	20/12/2017 16:23:59
271	20/12/2017 16:30:22
272	20/12/2017 16:30:40
273	20/12/2017 16:30:56
274	20/12/2017 16:31:14
275	20/12/2017 16:31:33
276	20/12/2017 16:31:53
277	20/12/2017 16:32:16
278	20/12/2017 16:38:39
279	20/12/2017 16:38:55
280	20/12/2017 16:39:16
281	20/12/2017 16:39:31
282	20/12/2017 16:39:49
283	20/12/2017 16:40:13
284	20/12/2017 16:40:31
285	20/12/2017 16:47:30
286	20/12/2017 16:47:52
287	20/12/2017 16:48:11
288	20/12/2017 16:48:32
289	20/12/2017 16:48:50
290	20/12/2017 16:49:03
291	20/12/2017 16:56:14
292	20/12/2017 16:56:31
293	20/12/2017 16:56:50
294	20/12/2017 16:57:08
295	20/12/2017 16:57:25
296	20/12/2017 16:57:39
297	20/12/2017 16:57:57
298	20/12/2017 17:04:39
299	20/12/2017 17:05:02
300	20/12/2017 17:05:18
301	20/12/2017 17:05:31
302	20/12/2017 17:05:55
303	20/12/2017 17:06:07
304	20/12/2017 17:13:20
305	20/12/2017 17:13:40
306	20/12/2017 17:13:55
307	20/12/2017 17:14:12
308	20/12/2017 17:14:30
309	20/12/2017 17:14:46
310	20/12/2017 17:15:07
311	20/12/2017 17:22:04
312	20/12/2017 17:22:20
313	20/12/2017 17:22:41
314	20/12/2017 17:23:00
315	20/12/2017 17:23:22
316	20/12/2017 17:23:38
317	20/12/2017 17:23:59
318	20/12/2017 17:31:41
319	20/12/2017 17:32:00
320	20/12/2017 17:32:16
321	20/12/2017 17:32:31
322	20/12/2017 17:32:52
323	20/12/2017 17:33:09
324	20/12/2017 17:42:03
325	20/12/2017 17:42:07
326	20/12/2017 17:42:34
327	20/12/2017 17:42:47
328	20/12/2017 17:43:05
329	20/12/2017 17:43:28
330	20/12/2017 17:43:35
331	20/12/2017 18:03:26
332	20/12/2017 18:03:44
333	20/12/2017 18:04:00
334	20/12/2017 18:04:28
335	20/12/2017 18:04:44
336	20/12/2017 18:04:54
337	20/12/2017 18:05:05
338	20/12/2017 18:05:31
339	20/12/2017 18:05:46
340	20/12/2017 18:24:32
341	20/12/2017 18:24:57
342	20/12/2017 18:25:15
343	20/12/2017 18:25:28
344	20/12/2017 18:25:50
345	20/12/2017 18:26:16
346	20/12/2017 18:26:25
347	20/12/2017 18:26:36
348	20/12/2017 18:26:58
349	20/12/2017 18:27:24
350	20/12/2017 18:27:34
351	20/12/2017 18:27:53
352	20/12/2017 18:28:06
353	20/12/2017 18:28:31
354	20/12/2017 18:28:53
355	20/12/2017 18:29:05
356	20/12/2017 18:29:31
357	20/12/2017 18:47:16
358	20/12/2017 18:47:32
359	20/12/2017 18:48:13
360	20/12/2017 18:48:16
361	20/12/2017 18:48:31
362	20/12/2017 18:48:42
363	20/12/2017 18:49:15
364	20/12/2017 18:49:32
365	20/12/2017 18:49:35
366	20/12/2017 18:49:51
367	20/12/2017 18:50:21
368	20/12/2017 18:50:36
369	20/12/2017 18:50:43
370	20/12/2017 18:51:24
371	20/12/2017 18:51:31
372	20/12/2017 18:51:42
373	20/12/2017 18:51:55
374	20/12/2017 19:10:20
375	20/12/2017 19:10:37
376	20/12/2017 19:10:46
377	20/12/2017 19:11:21
378	20/12/2017 19:11:26
379	20/12/2017 19:11:38
380	20/12/2017 19:12:23
381	20/12/2017 19:12:26
382	20/12/2017 19:12:45
383	20/12/2017 19:12:51
384	20/12/2017 19:13:27
385	20/12/2017 19:13:31
386	20/12/2017 19:13:51
387	20/12/2017 19:14:01
388	20/12/2017 19:14:34
389	20/12/2017 19:14:39
390	20/12/2017 19:14:58
391	20/12/2017 19:34:01
392	20/12/2017 19:34:28
393	20/12/2017 19:34:35
394	20/12/2017 19:34:48
395	20/12/2017 19:34:58
396	20/12/2017 19:35:36
397	20/12/2017 19:35:39
398	20/12/2017 19:35:59
399	20/12/2017 19:36:21
400	20/12/2017 19:36:43
401	20/12/2017 19:36:59
402	20/12/2017 19:37:22
403	20/12/2017 19:37:41
404	20/12/2017 19:37:59
405	20/12/2017 19:38:04
406	20/12/2017 19:38:27
407	20/12/2017 19:38:46
408	20/12/2017 19:39:04
409	20/12/2017 19:59:00
410	20/12/2017 19:59:06
411	20/12/2017 19:59:15
412	20/12/2017 19:59:21
413	20/12/2017 20:00:04
414	20/12/2017 20:00:08
415	20/12/2017 20:00:17
416	20/12/2017 20:00:33
417	20/12/2017 20:01:08
418	20/12/2017 20:01:12
419	20/12/2017 20:01:23
420	20/12/2017 20:01:44
421	20/12/2017 20:02:12
422	20/12/2017 20:02:16
423	20/12/2017 20:02:33
424	20/12/2017 20:02:46
425	20/12/2017 20:03:17
426	20/12/2017 20:03:29
427	20/12/2017 20:03:37
428	20/12/2017 20:24:24
429	20/12/2017 20:24:33
430	20/12/2017 20:24:56
431	20/12/2017 20:25:25
432	20/12/2017 20:25:30
433	20/12/2017 20:25:56
434	20/12/2017 20:26:00
435	20/12/2017 20:26:29
436	20/12/2017 20:26:33
437	20/12/2017 20:27:00
438	20/12/2017 20:27:29
439	20/12/2017 20:27:34
440	20/12/2017 20:27:47
441	20/12/2017 20:28:05
442	20/12/2017 20:28:35
443	20/12/2017 20:28:39
